id,centerLat,centerLon,hasGasStation,placeId,placeName,placeLat,placeLon,placeTypes
3,15.781512726846858,103.0302380872622,false,ChIJOb2bV1JoGDERhGNoTsdsm1s,ลักษณ์ยนต์ โดยนางเจริญรักษ์ นาราษฎร์,15.799559,103.032662,hospital|point_of_interest|establishment
3,15.781512726846858,103.0302380872622,false,ChIJOb2bV1JoGDERphX_eCbFVPM,สมพร โยมไธสง,15.799559,103.032662,hospital|point_of_interest|establishment
3,15.781512726846858,103.0302380872622,false,ChIJOb2bV1JoGDERCMfHSkAOYmE,ธนสาส์น การค้า โดยนางทุมมา บุญทองโท,15.799559,103.032662,hospital|point_of_interest|establishment
3,15.781512726846858,103.0302380872622,false,ChIJOb2bV1JoGDERqDnxACTetq4,แสงอรุณพาณิชย์ โดยนายสมเกียรติ กะตะศิลา,15.799559,103.032662,hospital|point_of_interest|establishment
3,15.781512726846858,103.0302380872622,false,ChIJ4YKiEVJoGDER3F5OkQ7KYlc,Na Chueak District Land Office,15.7985216,103.0309377,hospital|point_of_interest|establishment
3,15.781512726846858,103.0302380872622,false,ChIJwz-EGMNpGDERjZf1gj06SAQ,ที่ว่าการอำเภอนาเชือก,15.7990779,103.0310274,hospital|point_of_interest|establishment
5,15.781512726846858,103.28258302610595,false,ChIJi4Q3KG8WGDER3D2VPAmmvKY,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านหนองผง,15.7797248,103.2819225,hospital|point_of_interest|establishment
7,15.781512726846858,103.47885131187331,false,ChIJUa1av9seGDERCO8UltWctSA,Padaeng Nong Hu Non Thai School,15.7893031,103.4667596,school|point_of_interest|establishment
7,15.781512726846858,103.47885131187331,false,ChIJe5QTodseGDERHyrLlfS4BRU,วิสาหกิจชุมชนกลุ่มเพาะเห็ดบ้านดู่น้อย หมู่ 4,15.790437,103.466829,school|point_of_interest|establishment
7,15.781512726846858,103.47885131187331,false,ChIJO2LSptseGDERuvXuK3HGLC4,กลุ่มอาชีพเพาะเห็ด บ้านหนองสิม,15.790478,103.4667,school|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJYVVgoEweGDERCzyqBjA-1nM,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านอีง่อง,15.780335,103.514694,hospital|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJIe28pUweGDERQbVBI9QDPq4,Ban Nong Bua School,15.7799174,103.5142843,hospital|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJk1wJcbYfGDERmGdP83ivCJ4,Ban I Ngon School,15.772555,103.518634,hospital|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJr6KUOU4fGDEROeHW0uQkpQ8,ชิล ชิล ริมหนองอีง่อง,15.7772195,103.5128332,hospital|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJb5gW20oeGDERSVTNbEmuLeQ,คูณทรัพย์วัสดุ,15.7798042,103.5182808,hospital|point_of_interest|establishment
8,15.781512726846858,103.50688963841151,false,ChIJjTHW0UoeGDER_cvqEoX4Aas,ร้านวัลรุ่งเรือง (วัสดุก่อสร้าง),15.7791611,103.5188079,hospital|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJdwq69r3sGDERNcqiytGhpqA,Ban Nong Waeng Nok School,15.7689835,102.5452588,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJ39Kxc73sGDERIKE4C_9Y9nU,โรงเรียนบ้านโนนตะโก,15.7700354,102.5436401,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJCQfGdL3sGDERLTCkOO2QLSE,โรงเรียนบ้านป่าพร้าว-บูรณะ,15.7702006,102.5438976,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJc3D_qL3sGDER6Abflk673dY,โรงเรียนหนองมะเขือซองแมววิทยา,15.7711092,102.5443268,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJl66q_5XsGDERTzvDF8u0_EA,Smart Shop,15.7684373,102.5471907,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJm6h5JpbsGDERekC8e-bg0kA,กลุ่มทำเครื่องประดับจากทองเหลือง,15.7683967,102.5450065,school|point_of_interest|establishment
9,15.754533079476698,102.55356974767813,false,ChIJbbqqW8LtGDERqd4eZ-9xHrY,เจาะน้ำบาดาลเมืองพล,15.7590471,102.5723166,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJ8Ya_vmrtGDERflJtP-DpJgI,โรงเรียนบ้านบ่อตะครองโนนฝ้ายสามัคคี,15.7607759,102.5972525,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJo9vIqh7tGDERFSs4L9pV3sw,Ban Non Mueang Khok Kung School,15.76097,102.581406,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJ7Va49Y_tGDERolfBzw9vrtE,ศูนพัฒนาเด็กเล็กบ้านบ่อตะครอง-โนนฝ้าย,15.760418,102.595903,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJ80Wb4V3tGDERJKeKlCtDVCg,ศูนย์พัฒนาเด็กเล็กบ่อตะครอง-โนนฝ้าย,15.7604761,102.5959288,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJbbqqW8LtGDERqd4eZ-9xHrY,เจาะน้ำบาดาลเมืองพล,15.7590471,102.5723166,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJ9SzMnBTtGDERkGzR-Bco9IQ,บ่อตะครองการค้า,15.76021540000001,102.5965279,school|point_of_interest|establishment
10,15.754533079476698,102.58160434305262,false,ChIJz66EUvXtGDERB-cqlZk0flo,ร้านสมมาศเวดดิ้ง,15.766636,102.571242,school|point_of_interest|establishment
11,15.754533079476698,102.6376735338016,false,ChIJVwXcD-3yGDEReDM0VCyEZCY,Ban Non Chat Witthaya School,15.7533291,102.6467655,school|point_of_interest|establishment
12,15.754533079476698,102.69374272455048,false,ChIJ2aey9xbzGDERyEddnPuCucA,โรงพยาบาลส่งเสริมสุขภาพตำบลหันโจด,15.757666,102.682811,hospital|point_of_interest|establishment
12,15.754533079476698,102.69374272455048,false,ChIJVWONIz7zGDERaug0c2kNpxg,กศน.ตำบลหันโจด อ.หนองสองห้อง จ.ขอนแก่น,15.7609185,102.6865399,hospital|point_of_interest|establishment
12,15.754533079476698,102.69374272455048,false,ChIJqSTemmDzGDERtb_ktG2uiUM,ศูนย์การเรียนรู้ชุมชนตำบลหันโจด,15.758533,102.7098342,hospital|point_of_interest|establishment
12,15.754533079476698,102.69374272455048,false,ChIJHZaD5l_zGDERqWPEBJU0p7s,โรงเรียนบ้านดอนชาด,15.759446,102.712418,hospital|point_of_interest|establishment
12,15.754533079476698,102.69374272455048,false,ChIJI-KDinbzGDERm9-n7i5Nf6c,บุญมี ออดิโอ้,15.7396779,102.6975565,hospital|point_of_interest|establishment
13,15.754533079476698,102.72177731992497,false,ChIJHZaD5l_zGDERqWPEBJU0p7s,โรงเรียนบ้านดอนชาด,15.759446,102.712418,school|point_of_interest|establishment
