id,lat,lon
0,15.781512726846858,102.60966318918929
1,15.781512726846858,102.86200812803304
2,15.781512726846858,103.00219976072401
3,15.781512726846858,103.0302380872622
4,15.781512726846858,103.14239139341498
5,15.781512726846858,103.28258302610595
6,15.781512726846858,103.39473633225873
7,15.781512726846858,103.47885131187331
8,15.781512726846858,103.50688963841151
9,15.754533079476698,102.55356974767813
10,15.754533079476698,102.58160434305262
11,15.754533079476698,102.6376735338016
12,15.754533079476698,102.69374272455048
13,15.754533079476698,102.72177731992497
14,15.754533079476698,102.77784651067395
15,15.754533079476698,102.83391570142294
16,15.754533079476698,103.0021232736699
17,15.754533079476698,103.05819246441888
18,15.754533079476698,103.08622705979337
19,15.754533079476698,103.14229625054236
20,15.754533079476698,103.17033084591685
21,15.754533079476698,103.19836544129134
22,15.754533079476698,103.31050382278931
23,15.754533079476698,103.39460760891279
24,15.72755343210632,102.46946037742089
25,15.72755343210632,102.6096147345113
26,15.72755343210632,102.63764560592927
27,15.72755343210632,102.7777999630199
28,15.72755343210632,102.80583083443798
29,15.72755343210632,102.86189257727415
30,15.72755343210632,102.97401606294648
31,15.72755343210632,103.00204693436456
32,15.72755343210632,103.05810867720072
33,15.72755343210632,103.0861395486188
34,15.72755343210632,103.2262939057091
35,15.72755343210632,103.2543247771273
36,15.72755343210632,103.28235564854538
37,15.72755343210632,103.31038651996346
38,15.72755343210632,103.45054087705398
39,15.700573784735738,102.63761773207818
40,15.700573784735738,102.86183496939532
41,15.700573784735738,102.97394358805388
42,15.700573784735738,103.00197074271853
43,15.700573784735738,103.19816082537102
44,15.700573784735738,103.22618798003566
45,15.700573784735738,103.2542151347003
46,15.700573784735738,103.28224228936494
47,15.673594137364933,102.52549613177553
48,15.673594137364933,102.55351957688515
49,15.673594137364933,102.66561335732365
50,15.673594137364933,102.77770713776215
51,15.673594137364933,102.94584780842001
52,15.673594137364933,103.00189469863915
53,15.673594137364933,103.02991814374877
54,15.673594137364933,103.0579415888584
55,15.673594137364933,103.08596503396802
56,15.673594137364933,103.11398847907753
57,15.673594137364933,103.17003536929678
58,15.673594137364933,103.19805881440641
59,15.673594137364933,103.22608225951603
60,15.673594137364933,103.25410570462566
61,15.673594137364933,103.31015259484502
62,15.646614489993912,102.44142394706353
63,15.646614489993912,102.63756214630212
64,15.646614489993912,102.7496411172956
65,15.646614489993912,102.8337003455407
66,15.646614489993912,102.91775957378582
67,15.646614489993912,102.94577931653419
68,15.646614489993912,102.97379905928256
69,15.646614489993912,103.00181880203093
70,15.646614489993912,103.05785828752767
71,15.646614489993912,103.1138977730244
72,15.646614489993912,103.14191751577278
73,15.646614489993912,103.45013468600484
74,15.646614489993912,103.47815442875321
75,15.646614489993912,103.50617417150158
76,15.619634842622684,102.60951838673316
77,15.619634842622684,102.83364676734573
78,15.619634842622684,102.86166281492217
79,15.619634842622684,102.9176949100754
80,15.619634842622684,103.05777514795807
81,15.619634842622684,103.08579119553463
82,15.619634842622684,103.14182329068763
83,15.619634842622684,103.25388748099385
84,15.619634842622684,103.28190352857041
85,15.619634842622684,103.33793562372352
86,15.619634842622684,103.39396771887664
87,15.619634842622684,103.4219837664532
88,15.592655195251242,102.44142025907558
89,15.592655195251242,102.49744497825463
90,15.592655195251242,102.58148205702321
91,15.592655195251242,102.60949441661273
92,15.592655195251242,102.8896180125081
93,15.592655195251242,102.97365509127667
94,15.592655195251242,103.05769217004536
95,15.592655195251242,103.16974160840357
96,15.592655195251242,103.1977539679931
97,15.592655195251242,103.36582812553047
98,15.592655195251242,103.42185284470952
99,15.592655195251242,103.44986520429904
100,15.56567554787959,102.4694270992494
101,15.56567554787959,102.52544445681553
102,15.56567554787959,102.6374791719478
103,15.56567554787959,102.69349652951394
104,15.56567554787959,102.83353992342927
105,15.56567554787959,102.86154860221234
106,15.56567554787959,102.91756595977847
107,15.56567554787959,102.94557463856154
108,15.56567554787959,102.9735833173446
109,15.56567554787959,103.22566142639221
110,15.56567554787959,103.25367010517527
111,15.56567554787959,103.39371349909061
112,15.56567554787959,103.42172217787368
113,15.538695900507724,102.44141658544402
114,15.538695900507724,102.49742659574895
115,15.538695900507724,102.55343660605388
116,15.538695900507724,102.60944661635881
117,15.538695900507724,102.66545662666363
118,15.538695900507724,102.69346163181604
119,15.538695900507724,102.80548165242567
120,15.538695900507724,102.86149166273049
121,15.538695900507724,102.94550667818771
122,15.538695900507724,103.1695467194071
123,15.538695900507724,103.19755172455962
124,15.511716253135651,102.4694160926997
125,15.511716253135651,102.5254187700865
126,15.511716253135651,102.55342010877973
127,15.511716253135651,102.69342680224668
128,15.511716253135651,102.97344018918079
129,15.511716253135651,103.11344688264774
130,15.511716253135651,103.16944956003431
131,15.511716253135651,103.19745089872765
132,15.511716253135651,103.39346026958151
133,15.511716253135651,103.44946294696831
134,15.511716253135651,103.50546562435511
135,15.484736605763363,102.55340364375661
136,15.484736605763363,102.63739668196081
137,15.484736605763363,102.74938739956656
138,15.484736605763363,102.88937579657363
139,15.484736605763363,102.91737347597518
140,15.484736605763363,102.97336883477806
141,15.484736605763363,103.02936419358093
142,15.484736605763363,103.05736187298226
143,15.484736605763363,103.14135491118645
144,15.484736605763363,103.33733866699617
145,15.484736605763363,103.39333402579894
146,15.484736605763363,103.47732706400325
147,15.484736605763363,103.50532474340457
148,15.45775695839087,102.46940512914807
149,15.45775695839087,102.55338721096405
150,15.45775695839087,102.69335734732431
151,15.45775695839087,102.74934540186825
152,15.45775695839087,102.77733942914028
153,15.45775695839087,102.86132151095637
154,15.45775695839087,103.08527372913261
155,15.45775695839087,103.11326775640464
156,15.45775695839087,103.14126178367678
157,15.45775695839087,103.19724983822073
158,15.45775695839087,103.22524386549276
159,15.45775695839087,103.25323789276479
160,15.45775695839087,103.30922594730885
161,15.45775695839087,103.36521400185302
162,15.45775695839087,103.449196083669
163,15.430777311018163,102.49739004578066
164,15.430777311018163,102.60935157498409
165,15.430777311018163,102.637341957285
166,15.430777311018163,102.69332272188683
167,15.430777311018163,102.72131310418763
168,15.430777311018163,102.86126501569197
169,15.430777311018163,102.88925539799277
170,15.430777311018163,102.91724578029368
171,15.430777311018163,102.97322654489528
172,15.430777311018163,103.14116883870031
173,15.430777311018163,103.16915922100122
174,15.430777311018163,103.22513998560294
175,15.430777311018163,103.30911113250545
176,15.430777311018163,103.36509189710705
177,15.403797663645244,102.46939420854108
178,15.403797663645244,102.49738095302462
179,15.403797663645244,102.60932793095878
180,15.403797663645244,102.69328816440941
181,15.403797663645244,102.72127490889295
182,15.403797663645244,102.7492616533765
183,15.403797663645244,103.02912909821168
184,15.403797663645244,103.1130893316622
185,15.403797663645244,103.16906282062916
186,15.403797663645244,103.1970495651127
187,15.403797663645244,103.33698328753042
188,15.403797663645244,103.3929567764975
189,15.376818016272127,102.46938876432546
190,15.376818016272127,102.52535499195642
191,15.376818016272127,102.97308481300422
192,15.376818016272127,103.0010679268197
193,15.376818016272127,103.11300038208162
194,15.376818016272127,103.19694972352806
195,15.376818016272127,103.2808990649745
196,15.376818016272127,103.33686529260547
197,15.376818016272127,103.44879774786739
198,15.376818016272127,103.47678086168287
199,15.376818016272127,103.50476397549835
200,15.349838368898796,102.6092807822888
201,15.349838368898796,102.63726027258144
202,15.349838368898796,102.77715772404395
203,15.349838368898796,102.80513721433658
204,15.349838368898796,102.83311670462899
205,15.349838368898796,102.88907568521404
206,15.349838368898796,102.91705517550656
207,15.349838368898796,103.00099364638413
208,15.349838368898796,103.14089109784686
209,15.349838368898796,103.28078854930936
210,15.349838368898796,103.33674752989441
211,15.349838368898796,103.39270651047946
212,15.349838368898796,103.50462447164955
213,15.322858721525252,102.60925727758809
214,15.322858721525252,102.63723315149832
215,15.322858721525252,102.66520902540856
216,15.322858721525252,102.72116077322903
217,15.322858721525252,102.80508839495974
218,15.322858721525252,102.91699189060068
219,15.322858721525252,103.14079888188257
220,15.322858721525252,103.28067825143376
221,15.322858721525252,103.47650936880541
222,15.295879074151507,102.74909514259161
223,15.295879074151507,102.77706740725557
224,15.295879074151507,102.80503967191976
225,15.295879074151507,102.8609842012479
226,15.295879074151507,103.0847623185607
227,15.295879074151507,103.14070684788885
228,15.295879074151507,103.16867911255304
229,15.295879074151507,103.19665137721711
230,15.295879074151507,103.28056817120932
231,15.295879074151507,103.39245722986584
232,15.295879074151507,103.47637402385806
233,15.268899426777557,102.55327308221126
234,15.268899426777557,102.63717906986108
235,15.268899426777557,102.66514773241101
236,15.268899426777557,102.91686569536046
237,15.268899426777557,103.00077168301027
238,15.268899426777557,103.02874034556021
239,15.268899426777557,103.08467767066008
240,15.268899426777557,103.30842697105959
241,15.268899426777557,103.47623894635922
242,15.268899426777557,103.50420760890916
243,15.241919779403396,102.44139663629903
244,15.241919779403396,102.46936170386232
245,15.241919779403396,102.4973267714256
246,15.241919779403396,102.58122197411546
247,15.241919779403396,102.69308224436861
248,15.241919779403396,102.74901237949518
249,15.241919779403396,102.80494251462176
250,15.241919779403396,102.9168027848749
251,15.241919779403396,103.02866305512805
252,15.241919779403396,103.19645346050777
253,15.241919779403396,103.28034866319763
254,15.241919779403396,103.30831373076091
255,15.241919779403396,103.3362787983242
256,15.241919779403396,103.36424386588749
257,15.241919779403396,103.42017400101406
258,15.241919779403396,103.44813906857735
259,15.241919779403396,103.47610413614063
260,15.241919779403396,103.50406920370392
261,15.214940132029035,102.44139484414711
262,15.214940132029035,102.49731780354671
263,15.214940132029035,102.5532407629463
264,15.214940132029035,102.94470147874347
265,15.214940132029035,103.02858591784286
266,15.214940132029035,103.11247035694225
267,15.214940132029035,103.36412367424043
268,15.187960484654461,102.49730885346378
269,15.187960484654461,102.58118255032923
270,15.187960484654461,102.72097204510499
271,15.187960484654461,102.74892994406014
272,15.187960484654461,102.80484574197044
273,15.187960484654461,102.88871943883589
274,15.187960484654461,103.14034052943225
275,15.187960484654461,103.19625632734255
276,15.187960484654461,103.280130024208
277,15.187960484654461,103.47583531689406
278,15.16098083727969,102.44139127051608
279,15.16098083727969,102.74888884909262
280,15.16098083727969,102.77684317441776
281,15.16098083727969,103.02843210234403
282,15.16098083727969,103.08434075299431
283,15.16098083727969,103.11229507831945
284,15.16098083727969,103.22411237962001
285,15.16098083727969,103.25206670494515
286,15.16098083727969,103.28002103027029
287,15.16098083727969,103.36388400624571
288,15.16098083727969,103.47570130754627
289,15.134001189904708,102.49729100664331
290,15.134001189904708,102.55319252425375
291,15.134001189904708,102.58114328305896
292,15.134001189904708,102.66499555947462
293,15.134001189904708,102.97245390633248
294,15.134001189904708,103.02835542394291
295,15.134001189904708,103.08425694155335
296,15.134001189904708,103.14015845916379
297,15.134001189904708,103.27991225318988
298,15.134001189904708,103.36376452960553
299,15.107021542529525,102.52522930927523
300,15.107021542529525,102.66496530623192
301,15.107021542529525,102.77675410379732
302,15.107021542529525,102.9444373001453
303,15.107021542529525,102.97238449953659
304,15.107021542529525,103.05622609771046
305,15.107021542529525,103.14006769588457
306,15.107021542529525,103.16801489527586
307,15.107021542529525,103.22390929405844
308,15.107021542529525,103.47543408858053
309,15.107021542529525,103.50338128797182
310,15.080041895154137,102.58110417211469
311,15.080041895154137,102.60904781919373
312,15.080041895154137,102.83259699582607
313,15.080041895154137,102.91642793706319
314,15.080041895154137,103.16792076077456
315,15.080041895154137,103.30763899616977
316,15.080041895154137,103.47530087864402
317,15.053062247778543,102.44138416588532
318,15.053062247778543,102.46932426774947
319,15.053062247778543,102.49726436961362
320,15.053062247778543,102.63696487893435
321,15.053062247778543,102.80460549011923
322,15.053062247778543,102.83254559198338
323,15.053062247778543,102.86048569384752
324,15.053062247778543,103.00018620316825
325,15.053062247778543,103.05606640689655
326,15.053062247778543,103.11194661062484
327,15.053062247778543,103.27958722180972
328,15.053062247778543,103.36340752740216
329,15.026082600402745,102.52519208982358
330,15.026082600402745,102.66487490853501
331,15.026082600402745,102.6928114722773
332,15.026082600402745,102.83249429098873
333,15.026082600402745,102.88836741847331
334,15.026082600402745,103.27947931086533
335,15.026082600402745,103.30741587460761
336,15.026082600402745,103.36328900209219
337,15.026082600402745,103.44709869331905
338,14.999102953026743,102.46931366756064
339,14.999102953026743,102.52517973297915
340,14.999102953026743,102.55311276568841
341,14.999102953026743,102.60897883110692
342,14.999102953026743,102.63691186381618
343,14.999102953026743,102.66484489652544
344,14.999102953026743,102.6927779292347
345,14.999102953026743,102.72071096194395
346,14.999102953026743,102.74864399465321
347,14.999102953026743,102.86037612549023
348,14.999102953026743,102.91624219090875
349,14.999102953026743,102.97210825632726
350,14.999102953026743,103.11177341987354
351,14.999102953026743,103.19557251800131
352,14.999102953026743,103.22350555071057
353,14.999102953026743,103.36317071425685
354,14.999102953026743,103.41903677967537
355,14.972123305650546,102.77653297977622
356,14.972123305650546,102.80446248853696
357,14.972123305650546,103.0558280673838
358,14.972123305650546,103.08375757614454
359,14.972123305650546,103.19547561118748
360,14.972123305650546,103.27926413746968
361,14.972123305650546,103.30719364623042
362,14.972123305650546,103.47477069879483
363,14.972123305650546,103.50270020755556
364,14.945143658274144,102.49722910176752
365,14.945143658274144,102.55308108555278
366,14.945143658274144,102.5810070774454
367,14.945143658274144,102.60893306933804
368,14.945143658274144,102.83234100447908
369,14.945143658274144,102.9440449720496
370,14.945143658274144,103.02782294772749
371,14.945143658274144,103.139526915298
372,14.945143658274144,103.2233048909759
373,14.945143658274144,103.39086084233168
374,14.945143658274144,103.44671282611694
375,14.945143658274144,103.5025648099022
376,14.91816401089754,102.49722032905527
377,14.91816401089754,102.60891025745741
378,14.91816401089754,102.66475522165831
379,14.91816401089754,102.80436763216085
380,14.91816401089754,102.83229011426135
381,14.91816401089754,102.86021259636186
382,14.91816401089754,102.9439800426635
383,14.91816401089754,103.08359245316592
384,14.91816401089754,103.13943741736693
385,14.91816401089754,103.16735989946756
386,14.91816401089754,103.19528238156795
387,14.91816401089754,103.30697230996998
388,14.91816401089754,103.3348947920706
389,14.91816401089754,103.3907397562715
390,14.91816401089754,103.41866223837201
391,14.91816401089754,103.47450720257302
392,14.891184363520733,102.58096851216294
393,14.891184363520733,102.69264442968438
394,14.891184363520733,102.74848238844515
395,14.891184363520733,102.83223932658609
396,14.891184363520733,102.94391524410753
397,14.891184363520733,102.99975320286819
398,14.891184363520733,103.05559116162885
399,14.891184363520733,103.08351014100913
400,14.891184363520733,103.1114291203894
401,14.891184363520733,103.41853789357333
402,14.891184363520733,103.44645687295372
403,14.891184363520733,103.4743758523341
404,14.891184363520733,103.5022948317145
405,14.86420471614373,102.55303380411169
406,14.86420471614373,102.72052670647804
407,14.86420471614373,102.77635767393349
408,14.86420471614373,102.97176606002756
409,14.86420471614373,103.11134347866619
410,14.86420471614373,103.33466734848798
