id,lat,lng,placeCount,place
276,15.187960484654461,103.280130024208,3,school|establishment|point_of_interest
277,15.187960484654461,103.47583531689406,5,convenience_store|establishment|store|point_of_interest|hospital|food
278,15.16098083727969,102.44139127051608,1,school|establishment|point_of_interest
282,15.16098083727969,103.08434075299431,2,school|local_government_office|establishment|point_of_interest
284,15.16098083727969,103.22411237962001,2,furniture_store|establishment|home_goods_store|store|point_of_interest
288,15.16098083727969,103.47570130754627,9,convenience_store|establishment|point_of_interest|store|hospital|food
289,15.134001189904708,102.49729100664331,19,furniture_store|school|establishment|home_goods_store|store|point_of_interest
290,15.134001189904708,102.55319252425375,1,establishment|store|point_of_interest
291,15.134001189904708,102.58114328305896,2,school|establishment|point_of_interest
292,15.134001189904708,102.66499555947462,6,supermarket|school|establishment|point_of_interest|store|grocery_or_supermarket|food
295,15.134001189904708,103.08425694155335,6,school|establishment|point_of_interest|store|grocery_or_supermarket|food
296,15.134001189904708,103.14015845916379,1,school|establishment|point_of_interest
297,15.134001189904708,103.27991225318988,12,school|electronics_store|establishment|point_of_interest|store
299,15.107021542529525,102.52522930927523,3,school|establishment|point_of_interest|store|grocery_or_supermarket|food
300,15.107021542529525,102.66496530623192,2,school|establishment|point_of_interest|store|grocery_or_supermarket|food
301,15.107021542529525,102.77675410379732,1,school|establishment|point_of_interest
305,15.107021542529525,103.14006769588457,2,establishment|store|point_of_interest|grocery_or_supermarket|food
306,15.107021542529525,103.16801489527586,23,establishment|store|point_of_interest|hospital
307,15.107021542529525,103.22390929405844,2,school|establishment|point_of_interest
308,15.107021542529525,103.47543408858053,4,school|establishment|store|point_of_interest|clothing_store
309,15.107021542529525,103.50338128797182,1,local_government_office|establishment|point_of_interest
310,15.080041895154137,102.58110417211469,2,school|establishment|point_of_interest
311,15.080041895154137,102.60904781919373,2,school|establishment|point_of_interest
313,15.080041895154137,102.91642793706319,6,establishment|point_of_interest|store|hospital
314,15.080041895154137,103.16792076077456,5,school|establishment|point_of_interest|store
319,15.053062247778543,102.49726436961362,1,school|establishment|point_of_interest
324,15.053062247778543,103.00018620316825,4,school|establishment|point_of_interest|store|grocery_or_supermarket|food
325,15.053062247778543,103.05606640689655,2,school|establishment|point_of_interest
326,15.053062247778543,103.11194661062484,4,school|establishment|point_of_interest|store|clothing_store
327,15.053062247778543,103.27958722180972,2,establishment|point_of_interest|store|hospital
328,15.053062247778543,103.36340752740216,5,establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
334,15.026082600402745,103.27947931086533,2,pharmacy|health|establishment|store|point_of_interest
335,15.026082600402745,103.30741587460761,6,furniture_store|school|establishment|point_of_interest|home_goods_store|store
336,15.026082600402745,103.36328900209219,2,establishment|point_of_interest|hospital
345,14.999102953026743,102.72071096194395,5,school|establishment|store|point_of_interest
348,14.999102953026743,102.91624219090875,4,school|establishment|point_of_interest|store|food
353,14.999102953026743,103.36317071425685,5,pet_store|establishment|point_of_interest|store|hospital|bicycle_store
360,14.972123305650546,103.27926413746968,5,establishment|store|point_of_interest|hospital|clothing_store
367,14.945143658274144,102.60893306933804,3,school|establishment|point_of_interest
369,14.945143658274144,102.9440449720496,3,supermarket|school|establishment|point_of_interest|store|grocery_or_supermarket|food
378,14.91816401089754,102.66475522165831,1,establishment|home_goods_store|store|point_of_interest
383,14.91816401089754,103.08359245316592,13,establishment|store|point_of_interest|hospital
405,14.86420471614373,102.55303380411169,2,establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
406,14.86420471614373,102.72052670647804,3,establishment|point_of_interest|hospital
409,14.86420471614373,103.11134347866619,2,establishment|store|point_of_interest|grocery_or_supermarket|food
414,14.837225068766521,102.49719411694844,2,school|establishment|point_of_interest
416,14.837225068766521,102.77631406833495,2,school|establishment|point_of_interest|store|grocery_or_supermarket|food
420,14.837225068766521,103.25081798569204,2,establishment|point_of_interest|hospital
426,14.81024542138912,102.44136838766997,6,school|establishment|store|point_of_interest
427,14.81024542138912,102.58091095571376,2,school|establishment|point_of_interest|home_goods_store|store
431,14.81024542138912,103.25071528232343,5,establishment|point_of_interest|home_goods_store|store|hospital
432,14.81024542138912,103.27862379593205,1,school|establishment|point_of_interest
433,14.81024542138912,103.3065323095409,1,school|establishment|point_of_interest
435,14.783265774011507,102.52508176959736,2,establishment|point_of_interest|hospital
437,14.783265774011507,102.72041704353524,2,school|establishment|point_of_interest
438,14.783265774011507,102.80413216093712,13,establishment|point_of_interest|home_goods_store|store|hospital
439,14.783265774011507,102.97156239574099,4,school|establishment|point_of_interest|store|grocery_or_supermarket|food
442,14.783265774011507,103.22270774794674,9,establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
447,14.756286126633706,102.46926649195518,1,school|establishment|point_of_interest
448,14.756286126633706,102.49716806366519,1,school|establishment|point_of_interest
451,14.756286126633706,102.72038063734522,1,establishment|point_of_interest|hospital
452,14.756286126633706,102.99939635444525,5,florist|establishment|point_of_interest|store|hospital
457,14.756286126633706,103.50162464522532,4,school|establishment|point_of_interest|store|grocery_or_supermarket|food
460,14.729306479255706,102.72034430514509,1,establishment|store|point_of_interest|food
462,14.729306479255706,102.85983486180896,1,school|establishment|point_of_interest
463,14.729306479255706,103.05512164113873,5,school|establishment|store|point_of_interest
468,14.729306479255706,103.50149142246369,6,establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
475,14.702326831877503,102.72030804689177,4,school|establishment|point_of_interest|store|grocery_or_supermarket|food
477,14.702326831877503,102.97135996887562,3,pet_store|school|establishment|point_of_interest|store
479,14.702326831877503,103.2503065488578,6,establishment|point_of_interest|store|hospital|food
482,14.702326831877503,103.38977983884888,5,school|establishment|point_of_interest|store|clothing_store
488,14.675347184499106,102.8876191327522,2,establishment|point_of_interest|hospital
489,14.675347184499106,102.97129276785813,1,school|establishment|point_of_interest
492,14.675347184499106,103.1107488263682,1,school|establishment|point_of_interest
493,14.675347184499106,103.16653124977222,3,school|establishment|point_of_interest|store
508,14.64836753712051,103.47320560792923,4,school|establishment|point_of_interest|real_estate_agency|home_goods_store|store|food
522,14.594408242362729,102.49711643244518,9,supermarket|establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
529,14.594408242362729,103.19413930750716,1,school|establishment|point_of_interest
553,14.540448947604162,102.91521064737037,3,school|establishment|point_of_interest
555,14.540448947604162,103.08245516128693,3,school|establishment|point_of_interest|store|grocery_or_supermarket|food
556,14.540448947604162,103.11032924693973,1,establishment|store|point_of_interest|grocery_or_supermarket|food
558,14.540448947604162,103.44481827477296,2,school|establishment|point_of_interest|store|grocery_or_supermarket|food
560,14.540448947604162,103.50056644607855,1,school|establishment|point_of_interest
565,14.513469300224587,103.0545044839613,1,furniture_store|establishment|home_goods_store|store|point_of_interest
566,14.513469300224587,103.08237516546183,5,school|establishment|point_of_interest|store|grocery_or_supermarket|food
567,14.513469300224587,103.13811652846289,2,supermarket|school|establishment|point_of_interest|store|grocery_or_supermarket|food
577,14.486489652844817,103.13802990307897,13,establishment|store|point_of_interest|hospital
580,14.486489652844817,103.30523360922678,2,school|establishment|point_of_interest
583,14.486489652844817,103.47243731537458,5,establishment|point_of_interest|store|hospital|grocery_or_supermarket|food
592,14.459510005464855,103.24939903322115,1,establishment|store|point_of_interest|grocery_or_supermarket|food
609,14.432530358084698,103.0264151437907,4,establishment|point_of_interest|hospital
611,14.432530358084698,103.13785718813301,2,school|establishment|store|point_of_interest|grocery_or_supermarket|food
617,14.405550710704349,102.60848553435903,3,school|establishment|store|point_of_interest|car_repair
626,14.405550710704349,103.13777109836496,4,school|establishment|store|point_of_interest|food
627,14.405550710704349,103.16562823331265,3,school|establishment|point_of_interest|store|grocery_or_supermarket|food
629,14.405550710704349,103.24919963815569,1,local_government_office|health|establishment|point_of_interest
633,14.378571063323804,102.60846363666758,6,school|establishment|store|point_of_interest
634,14.378571063323804,102.7198786998805,4,school|liquor_store|establishment|point_of_interest|store
641,14.378571063323804,103.13768518692882,3,establishment|point_of_interest|store|hospital|car_repair
642,14.378571063323804,103.16553895273205,8,jewelry_store|shoe_store|establishment|store|point_of_interest|hospital|clothing_store
646,14.351591415943073,102.55274097710958,2,school|establishment|point_of_interest
652,14.351591415943073,103.44395389384977,1,school|establishment|point_of_interest
656,14.324611768562146,102.83119636537572,3,establishment|point_of_interest|hospital
657,14.324611768562146,102.88689046233242,4,school|establishment|store|point_of_interest
658,14.324611768562146,102.94258455928923,5,bakery|establishment|store|point_of_interest|hospital|food
662,14.297632121181028,102.46917971461812,1,school|establishment|point_of_interest
663,14.297632121181028,102.4970234149082,1,school|establishment|point_of_interest
667,14.297632121181028,103.36017812390423,2,school|establishment|point_of_interest
668,14.270652473799721,102.69189757717936,1,school|establishment|point_of_interest
669,14.270652473799721,102.71973793625864,3,school|establishment|point_of_interest|store|clothing_store
671,14.270652473799721,102.91462044981358,2,school|establishment|point_of_interest
672,14.270652473799721,102.94246080889286,4,establishment|point_of_interest|hospital
674,14.270652473799721,103.36006619508203,1,school|establishment|point_of_interest
677,14.243672826418221,102.94239912724186,2,establishment|point_of_interest|hospital
694,14.162733884272582,102.94221485559024,1,school|establishment|point_of_interest
695,14.162733884272582,102.9700419195201,1,school|establishment|point_of_interest
700,14.135754236890325,102.9421536892296,1,school|establishment|point_of_interest
