id,lat,lon,placeCount,place,address
335,15.026082600402745,103.30741587460761,6,school|establishment|point_of_interest,"Unnamed Road, Tambon Si Phum, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
336,15.026082600402745,103.36328900209219,2,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Chum Saeng, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
337,15.026082600402745,103.44709869331905,4,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Na Di, Amphoe Mueang Surin, Chang Wat Surin 32000, Thailand"
338,14.999102953026743,102.46931366756064,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Chakkarat, Amphoe Chakkarat, Chang Wat Nakhon Ratchasima 30230, Thailand"
339,14.999102953026743,102.52517973297915,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Hin Dat, Amphoe Huai Thalaeng, Chang Wat Nakhon Ratchasima 30240, Thailand"
352,14.999102953026743,103.22350555071057,7,school|establishment|point_of_interest,"Unnamed Road, Tambon Khok Lek, Amphoe Huai Rat, Chang Wat Buri Ram 31000, Thailand"
353,14.999102953026743,103.36317071425685,5,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Chum Saeng, Amphoe Krasang, Chang Wat Buri Ram 31160, Thailand"
364,14.945143658274144,102.49722910176752,6,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Kham, Amphoe Chakkarat, Chang Wat Nakhon Ratchasima 30230, Thailand"
365,14.945143658274144,102.55308108555278,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Sao Dio, Amphoe Nong Hong, Chang Wat Buri Ram 31240, Thailand"
376,14.91816401089754,102.49722032905527,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Khlong Mueang, Amphoe Chakkarat, Chang Wat Nakhon Ratchasima 30230, Thailand"
380,14.91816401089754,102.83229011426135,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Khok Klang, Amphoe Lam Plai Mat, Chang Wat Buri Ram 31130, Thailand"
393,14.891184363520733,102.69264442968438,7,establishment|point_of_interest|hospital,"2166, Tambon Sa Thong, Amphoe Nong Hong, Chang Wat Buri Ram 31240, Thailand"
395,14.891184363520733,102.83223932658609,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Don, Amphoe Lam Plai Mat, Chang Wat Buri Ram 31130, Thailand"
405,14.86420471614373,102.55303380411169,2,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Huai Hin, Amphoe Nong Hong, Chang Wat Buri Ram 31240, Thailand"
