id,lat,lng,placeCount,place
339,15.260527778849323,102.6210687347749,5,school|establishment|point_of_interest
349,15.2335481314751,101.53028952188697,3,school|establishment|point_of_interest
350,15.2335481314751,101.58621742889773,1,school|establishment|point_of_interest
351,15.2335481314751,101.69807324291924,1,school|establishment|point_of_interest
354,15.2335481314751,102.56495580158594,7,school|establishment|point_of_interest
363,15.206568484100666,101.698006910098,1,school|establishment|point_of_interest
364,15.206568484100666,101.78188801365184,42,establishment|point_of_interest|hospital
365,15.206568484100666,101.80984838150312,12,establishment|point_of_interest|hospital
367,15.206568484100666,101.86576911720567,2,school|establishment|point_of_interest
368,15.206568484100666,101.89372948505695,1,school|establishment|point_of_interest
374,15.206568484100666,102.53681794563647,12,school|establishment|point_of_interest
377,15.206568484100666,102.67661978489286,3,school|establishment|point_of_interest
381,15.17958883672603,101.19471850128502,1,establishment|store|point_of_interest|grocery_or_supermarket|food
383,15.17958883672603,101.44632960511797,1,establishment|point_of_interest|hospital
384,15.17958883672603,101.6140703410066,4,school|establishment|point_of_interest
385,15.17958883672603,101.92159502346908,1,school|establishment|point_of_interest
392,15.17958883672603,102.56460117770882,2,establishment|store|point_of_interest
393,15.17958883672603,102.62051475633837,1,school|establishment|point_of_interest
394,15.17958883672603,102.76029870291222,1,school|establishment|point_of_interest
397,15.15260918935119,101.47424889626484,1,school|establishment|point_of_interest
398,15.15260918935119,101.50220211415626,2,school|establishment|point_of_interest
400,15.15260918935119,101.61401498572195,3,school|establishment|point_of_interest
401,15.15260918935119,101.69787463939622,6,school|establishment|point_of_interest
403,15.15260918935119,101.80968751096191,3,establishment|point_of_interest|hospital
404,15.15260918935119,101.89354716463617,5,school|establishment|point_of_interest
411,15.15260918935119,102.50851795824747,15,school|establishment|point_of_interest
412,15.15260918935119,102.56442439403031,1,establishment|store|point_of_interest
413,15.15260918935119,102.676237265596,7,school|establishment|point_of_interest
414,15.15260918935119,102.84395657294453,3,school|establishment|point_of_interest
415,15.15260918935119,102.87190979083596,1,school|establishment|point_of_interest
417,15.125629541976146,101.33446320485461,5,establishment|point_of_interest|hospital
418,15.125629541976146,101.39036251200866,1,school|establishment|point_of_interest
419,15.125629541976146,101.47421147273974,1,cafe|establishment|store|point_of_interest|food
420,15.125629541976146,101.50216112631676,26,school|establishment|point_of_interest
421,15.125629541976146,101.61395974062486,8,school|establishment|point_of_interest
422,15.125629541976146,101.72575835493296,2,school|establishment|point_of_interest
423,15.125629541976146,101.75370800850999,1,establishment|home_goods_store|store|point_of_interest
425,15.125629541976146,101.92140592997214,3,school|establishment|point_of_interest
426,15.125629541976146,101.94935558354916,2,school|establishment|point_of_interest
432,15.125629541976146,102.70399623012884,4,school|establishment|point_of_interest
433,15.125629541976146,102.87169415159099,1,school|establishment|point_of_interest
436,15.098649894600895,101.50212022017843,8,school|establishment|point_of_interest
437,15.098649894600895,101.55801241291272,1,school|establishment|point_of_interest
438,15.098649894600895,101.61390460564701,1,school|establishment|point_of_interest
439,15.098649894600895,101.64185070201415,3,school|establishment|point_of_interest
440,15.098649894600895,101.78158118384988,1,school|establishment|point_of_interest
459,15.044690599849782,101.25058762361334,4,school|establishment|point_of_interest
473,15.044690599849782,102.81517180527953,3,school|establishment|point_of_interest
475,15.017710952473925,101.22264331825863,2,school|establishment|point_of_interest
477,15.017710952473925,101.52993345880418,1,school|establishment|point_of_interest
493,14.990731305097858,101.50195741165817,3,school|establishment|point_of_interest
518,14.963751657721598,101.27848957939523,6,establishment|point_of_interest|hospital
520,14.963751657721598,101.41813166307986,11,establishment|point_of_interest|hospital
521,14.963751657721598,101.47398849655372,2,school|establishment|point_of_interest
540,14.93677201034513,101.19470257361718,1,school|establishment|point_of_interest
541,14.93677201034513,101.27847727981191,4,school|establishment|point_of_interest
542,14.93677201034513,101.41810179013646,17,establishment|point_of_interest|hospital
569,14.909792362968464,101.19470082158625,2,school|establishment|point_of_interest
570,14.909792362968464,101.2505436105215,2,establishment|store|point_of_interest
571,14.909792362968464,101.30638639945676,1,local_government_office|establishment|point_of_interest
572,14.909792362968464,101.44599337179488,11,establishment|point_of_interest|hospital
591,14.909792362968464,102.84206309517685,4,school|establishment|point_of_interest
595,14.882812715591594,101.22261696703049,1,school|establishment|point_of_interest
596,14.882812715591594,101.25053486097158,4,school|establishment|point_of_interest
597,14.882812715591594,101.27845275491256,26,establishment|point_of_interest|hospital
599,14.882812715591594,101.39012433067649,3,school|establishment|point_of_interest
600,14.882812715591594,101.44596011855833,10,establishment|point_of_interest|hospital
617,14.882812715591594,102.53475798225668,2,school|establishment|point_of_interest
619,14.882812715591594,102.7860190277255,3,establishment|point_of_interest|hospital
620,14.882812715591594,102.84185481560735,2,school|establishment|point_of_interest
623,14.855833068214526,101.22261172860556,4,establishment|point_of_interest|hospital
636,14.855833068214526,102.45084534975035,1,school|establishment|point_of_interest
637,14.855833068214526,102.50667415071155,3,school|establishment|point_of_interest
638,14.855833068214526,102.56250295167274,1,establishment|point_of_interest|hospital
642,14.828853420837252,101.30633924301969,9,school|establishment|point_of_interest
661,14.828853420837252,102.478597634479,3,school|establishment|point_of_interest
662,14.828853420837252,102.50650854856133,9,school|establishment|point_of_interest
664,14.828853420837252,102.56233037672598,1,establishment|point_of_interest|hospital
665,14.828853420837252,102.61815220489063,3,establishment|point_of_interest|hospital
669,14.828853420837252,103.00890500204412,4,school|establishment|point_of_interest
670,14.801873773459784,101.27841615300997,7,school|establishment|point_of_interest
706,14.774894126082117,102.95264174910471,4,school|establishment|point_of_interest
729,14.747914478704251,102.98032220553887,1,school|establishment|point_of_interest
730,14.747914478704251,103.00822270275751,5,establishment|point_of_interest|hospital
738,14.720934831326185,101.75262943675364,3,school|establishment|point_of_interest
740,14.720934831326185,101.92001167091655,1,establishment|store|point_of_interest|grocery_or_supermarket|food
787,14.666975536569465,101.66881765608287,8,school|establishment|point_of_interest
788,14.666975536569465,101.80826837490235,4,school|establishment|point_of_interest
812,14.639995889190812,101.64087080225522,4,school|establishment|point_of_interest
813,14.639995889190812,101.66875750893894,8,school|establishment|point_of_interest
840,14.613016241811966,103.00709476316774,2,establishment|store|point_of_interest|food
845,14.586036594432919,101.72439729080497,12,establishment|point_of_interest|hospital
854,14.586036594432919,102.97899070308563,7,establishment|point_of_interest|hospital
862,14.559056947053662,101.6407013676444,1,supermarket|establishment|store|point_of_interest|grocery_or_supermarket|food
869,14.559056947053662,102.3376123076547,8,school|establishment|point_of_interest
870,14.559056947053662,102.44911805805646,4,school|establishment|point_of_interest
883,14.532077299674228,101.61277209246487,5,school|establishment|point_of_interest
884,14.532077299674228,101.7800102641321,1,school|establishment|point_of_interest
891,14.532077299674228,102.36534386496794,1,school|establishment|point_of_interest
894,14.532077299674228,102.61620112246896,2,establishment|point_of_interest|hospital
899,14.505097652294591,101.41763197713601,3,establishment|store|point_of_interest|food
900,14.505097652294591,101.47337123040506,5,establishment|point_of_interest|hospital
902,14.505097652294591,101.529110483674,3,school|establishment|point_of_interest
908,14.505097652294591,102.47667778924608,7,school|establishment|point_of_interest
909,14.505097652294591,102.50454741588055,1,school|establishment|point_of_interest
914,14.505097652294591,102.97833106866653,7,establishment|point_of_interest|hospital
916,14.478118004914762,101.64053297498594,4,school|establishment|point_of_interest
917,14.478118004914762,101.66839920665211,1,establishment|store|point_of_interest|grocery_or_supermarket|food
918,14.478118004914762,101.72413166998444,2,establishment|store|point_of_interest
919,14.478118004914762,101.77986413331678,7,school|establishment|point_of_interest
920,14.478118004914762,101.83559659664911,1,school|establishment|point_of_interest
925,14.478118004914762,102.47651992497094,10,school|establishment|point_of_interest
926,14.478118004914762,102.50438615663711,2,school|establishment|point_of_interest
927,14.478118004914762,102.56011861996944,2,school|establishment|point_of_interest
928,14.478118004914762,102.61585108330178,3,school|establishment|point_of_interest
929,14.478118004914762,102.67158354663411,6,establishment|point_of_interest|hospital
935,14.451138357534736,101.64047707533098,1,establishment|store|point_of_interest
936,14.451138357534736,101.6683399190332,6,school|establishment|point_of_interest
937,14.451138357534736,101.72406560643765,5,school|establishment|point_of_interest
938,14.451138357534736,101.75192845013987,5,school|establishment|point_of_interest
942,14.451138357534736,102.30918532418434,1,supermarket|establishment|store|point_of_interest|grocery_or_supermarket|food
943,14.451138357534736,102.33704816788656,2,school|establishment|point_of_interest
944,14.451138357534736,102.7271279797177,24,establishment|point_of_interest|hospital
947,14.424158710154524,101.38968612653252,1,local_government_office|establishment|point_of_interest
950,14.424158710154524,101.83543753034928,18,school|establishment|point_of_interest
953,14.424158710154524,102.42048624785878,9,school|establishment|point_of_interest
954,14.424158710154524,102.50406463607442,3,school|establishment|point_of_interest
955,14.424158710154524,102.53192409881285,10,school|establishment|point_of_interest
956,14.424158710154524,102.58764302429006,2,school|establishment|point_of_interest
957,14.424158710154524,102.6155024870286,9,establishment|point_of_interest|hospital
962,14.397179062774113,101.72393388877686,1,establishment|store|point_of_interest|grocery_or_supermarket|food
963,14.397179062774113,101.7517899775479,4,school|establishment|point_of_interest
964,14.397179062774113,101.86321433263208,19,school|establishment|point_of_interest
965,14.397179062774113,101.89107042140313,5,school|establishment|point_of_interest
966,14.397179062774113,101.91892651017417,2,supermarket|establishment|store|point_of_interest|grocery_or_supermarket|food
970,14.397179062774113,102.44819219682404,3,school|establishment|point_of_interest
971,14.397179062774113,102.47604828559508,8,school|establishment|point_of_interest
976,14.397179062774113,103.00531397224495,3,school|establishment|point_of_interest
977,14.37019941539351,101.72386823450597,2,school|establishment|point_of_interest
978,14.37019941539351,101.77957367809745,4,school|establishment|point_of_interest
979,14.37019941539351,101.91883728707626,17,school|establishment|point_of_interest
980,14.37019941539351,102.39233355760427,1,pharmacy|health|establishment|store|point_of_interest
981,14.37019941539351,102.6151553319703,2,establishment|store|point_of_interest|grocery_or_supermarket|food
991,14.37019941539351,103.00509343711099,3,establishment|store|point_of_interest
992,14.343219768012718,101.27821292756494,7,establishment|store|point_of_interest
993,14.343219768012718,101.83520016373791,1,establishment|store|point_of_interest
995,14.343219768012718,102.33648867629358,8,school|establishment|point_of_interest
996,14.343219768012718,102.36433803810235,3,school|establishment|point_of_interest
997,14.343219768012718,102.39218739991088,1,pharmacy|health|establishment|store|point_of_interest
998,14.343219768012718,102.50358484714548,2,school|establishment|point_of_interest
1006,14.316240120631731,102.33634952841567,2,school|establishment|point_of_interest
1008,14.316240120631731,102.41988755483283,1,school|establishment|point_of_interest
1009,14.316240120631731,102.4477335636384,11,school|establishment|point_of_interest
1010,14.316240120631731,102.47557957244408,2,school|establishment|point_of_interest
1026,14.262280825869185,102.94853722371693,4,establishment|point_of_interest|hospital
1027,14.262280825869185,102.97637654745313,5,school|establishment|point_of_interest
1035,14.208321531105877,102.64195516410632,2,establishment|store|point_of_interest
1040,14.181341883723938,101.52860702685541,1,establishment|store|point_of_interest|food
1041,14.181341883723938,102.66961031179699,3,establishment|point_of_interest|hospital
1045,14.15436223634181,101.52856563882085,3,establishment|point_of_interest|hospital
1049,14.15436223634181,102.94769353761751,1,school|establishment|point_of_interest
1055,14.127382588959494,101.7232834687785,3,school|establishment|point_of_interest
1057,14.127382588959494,102.8640155220113,4,school|establishment|point_of_interest
