id,lat,lon,placeCount,place,address
2,15.80012072628986,101.3069241340902,2,establishment|home_goods_store|store|point_of_interest,"225, Tambon Yang Sao, Amphoe Wichian Buri, Chang Wat Phetchabun 67130, Thailand"
3,15.80012072628986,101.44712865480426,1,establishment|store|point_of_interest,"Unnamed Road, Tambon Pong Nok, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
4,15.80012072628986,101.5312513672327,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Wang Takhe, Amphoe Nong Bua Rawe, Chang Wat Chaiyaphum 36250, Thailand"
5,15.80012072628986,101.58733317551832,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Wang Takhe, Amphoe Nong Bua Rawe, Chang Wat Chaiyaphum 36250, Thailand"
21,15.773141078919853,101.53120466731866,5,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Pong Nok, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
59,15.71918178417919,101.44702238575167,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Na Yang Klak, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
72,15.692202136808534,101.2788310825863,7,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Nam Ron, Amphoe Wichian Buri, Chang Wat Phetchabun 67130, Thailand"
110,15.63824284206658,101.41889813702892,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Ban Rai, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
121,15.611263194695283,101.19474752926487,8,school|establishment|point_of_interest,"Unnamed Road, Tambon Bo Rang, Amphoe Wichian Buri, Chang Wat Phetchabun 67130, Thailand"
122,15.611263194695283,101.41886674881903,7,school|establishment|point_of_interest,"Unnamed Road, Tambon Ban Rai, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
141,15.584283547323787,101.22275690486617,1,pharmacy|health|establishment|store|point_of_interest,"Unnamed Road, Tambon Bo Rang, Amphoe Wichian Buri, Chang Wat Phetchabun 67130, Thailand"
142,15.584283547323787,101.58690272178228,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Sap Yai, Amphoe Sap Yai, Chang Wat Chaiyaphum 36130, Thailand"
153,15.557303899952064,101.44681169364219,6,establishment|point_of_interest|hospital,"78 ม .8 บ้าน วัง ใหม่ พัฒนา ต บ้านไร่ อ เทพสถิต, ชัยภูมิ 36230, Thailand"
164,15.530324252580138,101.19474201677474,10,establishment|point_of_interest|hospital,"ถนนบ้านนา Tambon Na Sanun, Amphoe Si Thep, Chang Wat Phetchabun 67170, Thailand"
165,15.530324252580138,101.25074975017799,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Na Sanun, Amphoe Si Thep, Chang Wat Phetchabun 67170, Thailand"
166,15.530324252580138,101.47478068379098,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Ban Rai, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
175,15.503344605207992,101.19474018644883,6,school|establishment|point_of_interest,"Unnamed Road, Tambon Na Sanun, Amphoe Si Thep, Chang Wat Phetchabun 67170, Thailand"
176,15.503344605207992,101.25074059138262,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Na Sanun, Amphoe Si Thep, Chang Wat Phetchabun 67170, Thailand"
177,15.503344605207992,101.41874180618436,8,school|establishment|point_of_interest,"Unnamed Road Watabaek, Thep Sathit District, Chaiyaphum 36230, Thailand"
178,15.503344605207992,101.44674200865131,9,school|establishment|point_of_interest,"ชย.3028 Tambon Huai Yai Chio, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
179,15.503344605207992,101.50274241358522,2,establishment|store|point_of_interest|grocery_or_supermarket|food,"ชย.3028 Tambon Huai Yai Chio, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
211,15.449385310463088,101.53065128242167,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Huai Yai Chio, Amphoe Thep Sathit, Chang Wat Chaiyaphum 36230, Thailand"
222,15.422405663090316,101.19473471695278,2,school|establishment|point_of_interest,"2245, Tambon Si Thep, Amphoe Si Thep, Chang Wat Phetchabun 67170, Thailand"
253,15.368446368344152,101.58647893016655,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Krat, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
270,15.341466720970756,101.58642642300231,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Krat, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
271,15.341466720970756,101.61440479038583,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Krat, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
306,15.287507426223344,101.64226401153383,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Phan Chana, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
308,15.287507426223344,101.75414859626744,4,school|establishment|point_of_interest,"Unnamed Road, Tambon Kut Phiman, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
309,15.287507426223344,101.81009088863425,5,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Bua Takiat, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
310,15.287507426223344,101.83806203481765,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Bua Takiat, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
328,15.260527778849323,101.53033442980518,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Waeng, Amphoe Thepharak, Chang Wat Nakhon Ratchasima 30210, Thailand"
330,15.260527778849323,101.69813970749283,5,school|establishment|point_of_interest,"นม.3012 Tambon Phan Chana, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
331,15.260527778849323,101.75407480005538,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Kut Phiman, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
349,15.2335481314751,101.53028952188697,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Waeng, Amphoe Thepharak, Chang Wat Nakhon Ratchasima 30210, Thailand"
350,15.2335481314751,101.58621742889773,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Waeng, Amphoe Thepharak, Chang Wat Nakhon Ratchasima 30210, Thailand"
351,15.2335481314751,101.69807324291924,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Phan Chana, Amphoe Dan Khun Thot, Chang Wat Nakhon Ratchasima 30210, Thailand"
